"INFESTATION_AREA_KEY"	"CREATE_USER_NAME"	"CREATE_TS"	"MZONES_MANAGEMENT_ZONE_KEY"	"INFESTATION_AREA_ID"	"IS_CURRENT_IND"	"LATITUDE_NBR"	"LONGITUDE_NBR"	"INFARA_INFESTATION_AREA_KEY"	"CMC4_COORDINATE_METHOD_ID"	"OIC_OBJECT_OF_INTEREST_ID"	"DC4_DATUM_ID"	"VSC1_VERIFICATION_STATUS_ID"	"COLLECTOR_NAME"	"COLLECTION_DATE"	"VERIFIER_NAME"	"VERIFICATION_DATE"	"MODIFY_USER_NAME"	"MODIFY_TS"
11806	"CLEARY_I"	15-APR-16	3609	"HH-H028-001"	"Y"	27.459926	-81.518095		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"CLEARY_I"	15-APR-16	"CLEARY_I"	15-APR-16	""	
11805	"CLEARY_I"	15-APR-16	3608	"HH-H027-003"	"Y"	27.461502	-81.530824		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"CLEARY_I"	15-APR-16	"CLEARY_I"	15-APR-16	""	
11809	"HAAKE_Z"	17-APR-16	3922	"KP-18-033"	"N"	27.54194	-81.12619		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"HAAKE_Z"	17-APR-16	"HAAKE_Z"	17-APR-16	"MULVEY_G"	23-JAN-18
11827	"FANELLI_M"	26-APR-16	1818	"DM-1B-001"	"Y"	29.705795	-82.393499		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"FANELLI_M"	26-APR-16	"FANELLI_M"	26-APR-16	""	
11830	"CLEARY_I"	05-MAY-16	2718	"HH-E003-001"	"Y"	27.46033	-81.510739		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"CLEARY_I"	05-MAY-16	"CLEARY_I"	05-MAY-16	""	
11829	"CLEARY_I"	05-MAY-16	2719	"HH-E004-001"	"Y"	27.454868	-81.511315		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"CLEARY_I"	05-MAY-16	"CLEARY_I"	05-MAY-16	""	
11833	"EDGAR_J"	17-MAY-16	10207	"HH-H012-001"	"Y"	27.47772	-81.545878		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"EDGAR_J"	17-MAY-16	"EDGAR_J"	17-MAY-16	""	
11845	"LAMMARDO_P"	19-MAY-16	4554	"RKS-054A-039"	"Y"	28.806499	-81.451301		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	19-MAY-16	"LAMMARDO_P"	19-MAY-16	""	
11847	"LAMMARDO_P"	19-MAY-16	4554	"RKS-054A-041"	"Y"	28.79821	-81.43315		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	19-MAY-16	"LAMMARDO_P"	19-MAY-16	""	
11850	"LAMMARDO_P"	19-MAY-16	4556	"RKS-054C-018"	"Y"	28.79688	-81.43272		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	19-MAY-16	"LAMMARDO_P"	19-MAY-16	""	
11843	"LAMMARDO_P"	19-MAY-16	4555	"RKS-054B-013"	"Y"	28.80291	-81.44466		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	19-MAY-16	"LAMMARDO_P"	19-MAY-16	""	
11844	"LAMMARDO_P"	19-MAY-16	4555	"RKS-054B-014"	"Y"	28.79636	-81.44132		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	19-MAY-16	"LAMMARDO_P"	19-MAY-16	""	
11848	"LAMMARDO_P"	19-MAY-16	4556	"RKS-054C-017"	"Y"	28.77941	-81.41869		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	19-MAY-16	"LAMMARDO_P"	19-MAY-16	""	
11853	"LAMMARDO_P"	19-MAY-16	952	"LW-33-012"	"N"	28.82792	-81.41129		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	19-MAY-16	"LAMMARDO_P"	19-MAY-16	"MULVEY_G"	11-AUG-17
11846	"LAMMARDO_P"	19-MAY-16	4554	"RKS-054A-040"	"Y"	28.80221	-81.44262		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	19-MAY-16	"LAMMARDO_P"	19-MAY-16	""	
11854	"LAMMARDO_P"	19-MAY-16	952	"LW-33-013"	"N"	28.82816	-81.41104		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	19-MAY-16	"LAMMARDO_P"	19-MAY-16	"MULVEY_G"	11-AUG-17
11852	"LAMMARDO_P"	19-MAY-16	4539	"RKS-012-009"	"Y"	28.77308	-81.4288		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	19-MAY-16	"LAMMARDO_P"	19-MAY-16	""	
11849	"LAMMARDO_P"	19-MAY-16	4554	"RKS-054A-042"	"Y"	28.79674	-81.43158		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	19-MAY-16	"LAMMARDO_P"	19-MAY-16	""	
11851	"LAMMARDO_P"	19-MAY-16	4539	"RKS-012-008"	"Y"	28.77132	-81.42861		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	19-MAY-16	"LAMMARDO_P"	19-MAY-16	""	
11855	"LAMMARDO_P"	19-MAY-16	952	"LW-33-014"	"N"	28.82899	-81.41156		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	19-MAY-16	"LAMMARDO_P"	19-MAY-16	"MULVEY_G"	11-AUG-17
11863	"CLEARY_I"	23-MAY-16	3603	"HH-H022-001"	"N"	27.474389	-81.523823		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"CLEARY_I"	23-MAY-16	"CLEARY_I"	23-MAY-16	""	
11890	"PATEL_M"	23-JUN-16	3231	"CS-08-002"	"Y"	26.001863	-81.577286		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"PATEL_M"	23-JUN-16	"PATEL_M"	23-JUN-16	""	
11894	"NOLAN_C"	25-JUN-16	5253	"WEB-14-002"	"N"	28.314686	-82.727653		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NOLAN_C"	25-JUN-16	"NOLAN_C"	25-JUN-16	"MULVEY_G"	26-MAR-18
11896	"NOLAN_C"	25-JUN-16	430	"WEB-24-002"	"N"	28.337088	-82.713976		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NOLAN_C"	25-JUN-16	"NOLAN_C"	25-JUN-16	"MULVEY_G"	09-APR-18
11893	"NOLAN_C"	25-JUN-16	435	"WEB-29-002"	"N"	28.306095	-82.730312		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NOLAN_C"	25-JUN-16	"NOLAN_C"	25-JUN-16	"MULVEY_G"	09-APR-18
11898	"NOLAN_C"	25-JUN-16	431	"WEB-25-002"	"N"	28.347842	-82.714424		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NOLAN_C"	25-JUN-16	"NOLAN_C"	25-JUN-16	"MULVEY_G"	09-APR-18
11899	"NOLAN_C"	25-JUN-16	5254	"WEB-15-002"	"N"	28.303617	-82.716504		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NOLAN_C"	25-JUN-16	"NOLAN_C"	25-JUN-16	"MULVEY_G"	26-MAR-18
11897	"NOLAN_C"	25-JUN-16	430	"WEB-24-003"	"N"	28.337088	-82.713976		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NOLAN_C"	25-JUN-16	"NOLAN_C"	25-JUN-16	"MULVEY_G"	09-APR-18
11900	"NOLAN_C"	25-JUN-16	5241	"WEB-02-008"	"N"	28.285545	-82.720594		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NOLAN_C"	25-JUN-16	"NOLAN_C"	25-JUN-16	"MULVEY_G"	22-MAR-18
11895	"NOLAN_C"	25-JUN-16	434	"WEB-28-002"	"N"	28.326929	-82.725734		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"NOLAN_C"	25-JUN-16	"NOLAN_C"	25-JUN-16	"MULVEY_G"	09-APR-18
11911	"EDGAR_J"	30-JUN-16	2741	"HH-SL001-001"	"Y"	27.439721	-81.511315		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"EDGAR_J"	30-JUN-16	"EDGAR_J"	30-JUN-16	""	
11913	"MARTIN_TE"	30-JUN-16	3409	"ER-02-002"	"Y"	30.07916	-83.891817		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"MARTIN_TE"	30-JUN-16	"MARTIN_TE"	30-JUN-16	""	
11914	"MARTIN_TE"	30-JUN-16	837	"ER-03-002"	"Y"	30.064869	-83.903291		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"MARTIN_TE"	30-JUN-16	"MARTIN_TE"	30-JUN-16	""	
11916	"MARTIN_TE"	30-JUN-16	1697	"NB-6-002"	"Y"	30.278306	-84.145237		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"MARTIN_TE"	30-JUN-16	"MARTIN_TE"	30-JUN-16	""	
11917	"ROGERS_DT"	30-JUN-16	1213	"SP-22B-002"	"Y"	27.246116	-80.246594		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"ROGERS_DT"	30-JUN-16	"ROGERS_DT"	30-JUN-16	""	
11910	"CLEARY_I"	30-JUN-16	2743	"HH-SL003-001"	"Y"	27.430815	-81.513148		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"CLEARY_I"	30-JUN-16	"CLEARY_I"	30-JUN-16	""	
11912	"EDGAR_J"	30-JUN-16	2740	"HH-S011-001"	"Y"	27.430059	-81.517358		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"EDGAR_J"	30-JUN-16	"EDGAR_J"	30-JUN-16	""	
11915	"MARTIN_TE"	30-JUN-16	838	"ER-04-002"	"Y"	30.076728	-83.908341		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"MARTIN_TE"	30-JUN-16	"MARTIN_TE"	30-JUN-16	""	
11920	"FERGUSON_K"	04-JUL-16	3920	"KP-15-152"	"N"	27.56743	-81.0663		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"FERGUSON_K"	04-JUL-16	"FERGUSON_K"	04-JUL-16	"MULVEY_G"	14-NOV-17
11949	"LUEHL_T"	26-JUL-16	2697	"CR-H04A-004"	"Y"	28.913616	-82.632663		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LUEHL_T"	26-JUL-16	"LUEHL_T"	26-JUL-16	""	
11954	"CHEAK_J"	04-AUG-16	634	"BSP-15A-001"	"Y"	28.954081	-81.335295		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"CHEAK_J"	04-AUG-16	"CHEAK_J"	04-AUG-16	""	
12210	"LIMA_M"	15-AUG-16	4204	"MR-04A-CG619"	"N"	27.256746	-82.269648		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12211	"LIMA_M"	15-AUG-16	4204	"MR-04A-CG627"	"N"	27.251167	-82.276389		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12213	"LIMA_M"	15-AUG-16	4204	"MR-04A-CG629"	"N"	27.247806	-82.263194		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12216	"RAGLAND_C"	15-AUG-16	4220	"MR-11C-CG463"	"N"	27.242136	-82.326343		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"RAGLAND_C"	15-AUG-16	"RAGLAND_C"	15-AUG-16	""	
12217	"RAGLAND_C"	15-AUG-16	4220	"MR-11C-CG464"	"N"	27.242125	-82.326328		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"RAGLAND_C"	15-AUG-16	"RAGLAND_C"	15-AUG-16	""	
12221	"RAGLAND_C"	15-AUG-16	4220	"MR-11C-CG785"	"N"	27.216892	-82.338116		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"RAGLAND_C"	15-AUG-16	"RAGLAND_C"	15-AUG-16	""	
12222	"RAGLAND_C"	15-AUG-16	4220	"MR-11C-CG789"	"N"	27.236861	-82.328139		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"RAGLAND_C"	15-AUG-16	"RAGLAND_C"	15-AUG-16	""	
12224	"RAGLAND_C"	15-AUG-16	4220	"MR-11C-CG791"	"N"	27.234472	-82.328917		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"RAGLAND_C"	15-AUG-16	"RAGLAND_C"	15-AUG-16	""	
12225	"LIMA_M"	15-AUG-16	4204	"MR-04A-CG722"	"N"	27.247306	-82.265778		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12226	"LIMA_M"	15-AUG-16	4204	"MR-04A-CG742"	"N"	27.258043	-82.272487		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12228	"LIMA_M"	15-AUG-16	4204	"MR-04A-CG822"	"N"	27.248972	-82.2575		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12231	"LIMA_M"	15-AUG-16	4205	"MR-04B-CG107"	"N"	27.259667	-82.267417		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12232	"LIMA_M"	15-AUG-16	4205	"MR-04B-CG108"	"N"	27.257917	-82.267333		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12237	"LIMA_M"	15-AUG-16	4205	"MR-04B-CG431"	"N"	27.266111	-82.2625		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12238	"LIMA_M"	15-AUG-16	4205	"MR-04B-CG474"	"N"	27.267556	-82.257472		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12239	"LIMA_M"	15-AUG-16	4205	"MR-04B-CG475"	"N"	27.265917	-82.257722		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12242	"LIMA_M"	15-AUG-16	4205	"MR-04B-CG609"	"N"	27.266028	-82.259583		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12251	"LIMA_M"	15-AUG-16	4205	"MR-04B-CG746"	"N"	27.262028	-82.268278		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12253	"LIMA_M"	15-AUG-16	4205	"MR-04B-CG820"	"N"	27.270222	-82.257		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12258	"RAGLAND_C"	15-AUG-16	4219	"MR-11B-CG114"	"N"	27.227306	-82.344028		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"RAGLAND_C"	15-AUG-16	"RAGLAND_C"	15-AUG-16	""	
12259	"RAGLAND_C"	15-AUG-16	4219	"MR-11B-CG304"	"N"	27.239694	-82.348028		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"RAGLAND_C"	15-AUG-16	"RAGLAND_C"	15-AUG-16	""	
12262	"LIMA_M"	15-AUG-16	4208	"MR-05C-CG055"	"N"	27.27075	-82.248278		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
12263	"RAGLAND_C"	15-AUG-16	4219	"MR-11B-CG554"	"N"	27.232306	-82.350111		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"RAGLAND_C"	15-AUG-16	"RAGLAND_C"	15-AUG-16	""	
12264	"LIMA_M"	15-AUG-16	4208	"MR-05C-CG065"	"N"	27.272194	-82.25		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LIMA_M"	15-AUG-16	"LIMA_M"	15-AUG-16	""	
11597	"PECORA_P"	29-DEC-15	2644	"LMR-21-CF01"	"N"	27.670741	-82.385971		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"PECORA_P"	29-DEC-15	"PECORA_P"	29-DEC-15	"KRAEMER_N"	24-MAR-23
11609	"PAFFORD_J"	11-JAN-16	3930	"KP-29063"	"N"	27.576805	-81.109474		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"PAFFORD_J"	11-JAN-16	"PAFFORD_J"	11-JAN-16	"MULVEY_G"	23-JAN-18
11622	"HAAKE_Z"	03-FEB-16	3941	"KP-43-004"	"N"	27.570136	-80.97664		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"HAAKE_Z"	03-FEB-16	"HAAKE_Z"	03-FEB-16	"MULVEY_G"	11-DEC-17
11623	"HAAKE_Z"	03-FEB-16	3909	"KP-04-083"	"N"	27.596598	-81.022912		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"HAAKE_Z"	03-FEB-16	"HAAKE_Z"	03-FEB-16	"MULVEY_G"	12-DEC-17
11633	"LAMMARDO_P"	05-FEB-16	4585	"RKS-112-005"	"Y"	28.77693	-81.513632		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	05-FEB-16	"LAMMARDO_P"	05-FEB-16	""	
11628	"LAMMARDO_P"	05-FEB-16	5333	"WS-19-012"	"Y"	28.71708	-81.50352		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	05-FEB-16	"LAMMARDO_P"	05-FEB-16	""	
11626	"LAMMARDO_P"	05-FEB-16	5333	"WS-19-010"	"Y"	28.71255	-81.50105		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	05-FEB-16	"LAMMARDO_P"	05-FEB-16	""	
11632	"LAMMARDO_P"	05-FEB-16	4585	"RKS-112-004"	"Y"	28.775208	-81.510866		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	05-FEB-16	"LAMMARDO_P"	05-FEB-16	""	
11631	"LAMMARDO_P"	05-FEB-16	5310	"WS-02-030"	"Y"	28.71115	-81.459		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	05-FEB-16	"LAMMARDO_P"	05-FEB-16	""	
11629	"LAMMARDO_P"	05-FEB-16	1166	"WS-NL2-010"	"Y"	28.7906	-81.51546		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	05-FEB-16	"LAMMARDO_P"	05-FEB-16	""	
11630	"LAMMARDO_P"	05-FEB-16	1167	"WS-NL3-012"	"Y"	28.78403	-81.51626		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	05-FEB-16	"LAMMARDO_P"	05-FEB-16	""	
11625	"LAMMARDO_P"	05-FEB-16	4556	"RKS-054C-014"	"Y"	28.79563	-81.43063		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	05-FEB-16	"LAMMARDO_P"	05-FEB-16	""	
11627	"LAMMARDO_P"	05-FEB-16	5333	"WS-19-011"	"Y"	28.71374	-81.49873		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	05-FEB-16	"LAMMARDO_P"	05-FEB-16	""	
11634	"EDGAR_J"	09-FEB-16	3596	"HH-H015-004"	"N"	27.4697	-81.55231		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"EDGAR_J"	09-FEB-16	"EDGAR_J"	09-FEB-16	"KAUFMANN_G"	01-JUL-16
11642	"CLEARY_I"	18-FEB-16	3594	"HH-H013IC1"	"N"	27.47195	-81.54119		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"CLEARY_I"	18-FEB-16	"CLEARY_I"	18-FEB-16	"MULVEY_G"	09-JUL-21
11643	"CLEARY_I"	19-FEB-16	3594	"HH-H013-IC2"	"N"	27.47181	-81.54134		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"CLEARY_I"	19-FEB-16	"CLEARY_I"	19-FEB-16	"MULVEY_G"	09-JUL-21
11645	"CLEARY_I"	22-FEB-16	3585	"HH-H004-IC1"	"N"	27.474546	-81.562061		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"CLEARY_I"	22-FEB-16	"CLEARY_I"	22-FEB-16	"MULVEY_G"	17-NOV-20
11668	"LAMMARDO_P"	25-FEB-16	4585	"RKS-112-006"	"Y"	28.77841	-81.51254		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	25-FEB-16	"LAMMARDO_P"	25-FEB-16	""	
11666	"LAMMARDO_P"	25-FEB-16	5336	"WS-22-005"	"N"	28.72437	-81.49644		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	25-FEB-16	"LAMMARDO_P"	25-FEB-16	"MULVEY_G"	11-AUG-17
11658	"LAMMARDO_P"	25-FEB-16	4577	"RKS-099-003"	"Y"	28.81107	-81.49611		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	25-FEB-16	"LAMMARDO_P"	25-FEB-16	""	
11659	"LAMMARDO_P"	25-FEB-16	4575	"RKS-097-003"	"Y"	28.81111	-81.49671		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	25-FEB-16	"LAMMARDO_P"	25-FEB-16	""	
11669	"LAMMARDO_P"	25-FEB-16	5361	"WS-MW03-004"	"Y"	28.79243	-81.39447		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	25-FEB-16	"LAMMARDO_P"	25-FEB-16	""	
11664	"LAMMARDO_P"	25-FEB-16	4164	"LW-28-010"	"Y"	28.90935	-81.39499		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	25-FEB-16	"LAMMARDO_P"	25-FEB-16	""	
11665	"LAMMARDO_P"	25-FEB-16	4164	"LW-28-011"	"Y"	28.91074	-81.39462		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	25-FEB-16	"LAMMARDO_P"	25-FEB-16	""	
11663	"LAMMARDO_P"	25-FEB-16	4164	"LW-28-009"	"Y"	28.909878	-81.405743		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	25-FEB-16	"LAMMARDO_P"	25-FEB-16	""	
11661	"LAMMARDO_P"	25-FEB-16	4577	"RKS-099-004"	"Y"	28.81177	-81.49624		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	25-FEB-16	"LAMMARDO_P"	25-FEB-16	""	
11662	"JACQUES_S"	25-FEB-16	3920	"KP-15148"	"N"	27.54205	-81.04825		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"JACQUES_S"	25-FEB-16	"JACQUES_S"	25-FEB-16	"MULVEY_G"	14-NOV-17
11670	"LAMMARDO_P"	25-FEB-16	5361	"WS-MW03-005"	"Y"	28.792215	-81.393255		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	25-FEB-16	"LAMMARDO_P"	25-FEB-16	""	
11660	"LAMMARDO_P"	25-FEB-16	4575	"RKS-097-004"	"Y"	28.81059	-81.49647		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	25-FEB-16	"LAMMARDO_P"	25-FEB-16	""	
11667	"LAMMARDO_P"	25-FEB-16	4555	"RKS-054B-012"	"N"	28.79936	-81.44179		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	25-FEB-16	"LAMMARDO_P"	25-FEB-16	"KAUFMANN_G"	19-JAN-17
11671	"HAAKE_Z"	29-FEB-16	3928	"KP-26-034"	"N"	27.603489	-81.09702		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"HAAKE_Z"	29-FEB-16	"HAAKE_Z"	29-FEB-16	"MULVEY_G"	23-JAN-18
11673	"MILLER_JM"	04-MAR-16	327	"HR-19CF-004"	"N"	28.13789	-82.22974		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"MILLER_JM"	04-MAR-16	"MILLER_JM"	04-MAR-16	"MULVEY_G"	30-MAY-17
11674	"RYAN_K"	05-MAR-16	3930	"KP-29-065"	"N"	27.568271	-81.130267		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"RYAN_K"	05-MAR-16	"RYAN_K"	05-MAR-16	"MULVEY_G"	23-JAN-18
11680	"LAMMARDO_P"	08-MAR-16	1166	"WS-NL2-012"	"Y"	28.79173	-81.51496		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	08-MAR-16	"LAMMARDO_P"	08-MAR-16	""	
11678	"LAMMARDO_P"	08-MAR-16	4539	"RKS-012-007"	"Y"	28.77188	-81.42222		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	08-MAR-16	"LAMMARDO_P"	08-MAR-16	""	
11681	"LAMMARDO_P"	08-MAR-16	4582	"RKS-107-004"	"Y"	28.798983	-81.507748		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	08-MAR-16	"LAMMARDO_P"	08-MAR-16	""	
11679	"LAMMARDO_P"	08-MAR-16	1166	"WS-NL2-011"	"Y"	28.79059	-81.51736		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	08-MAR-16	"LAMMARDO_P"	08-MAR-16	""	
11676	"LAMMARDO_P"	08-MAR-16	4539	"RKS-012-005"	"Y"	28.77458	-81.42368		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	08-MAR-16	"LAMMARDO_P"	08-MAR-16	""	
11677	"LAMMARDO_P"	08-MAR-16	4539	"RKS-012-006"	"Y"	28.77461	-81.42255		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	08-MAR-16	"LAMMARDO_P"	08-MAR-16	""	
11675	"LAMMARDO_P"	08-MAR-16	1167	"WS-NL3-013"	"Y"	28.77291	-81.51945		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	08-MAR-16	"LAMMARDO_P"	08-MAR-16	""	
11705	"FERGUSON_K"	17-MAR-16	3920	"KP-15-151"	"N"	27.561468	-81.049336		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"FERGUSON_K"	17-MAR-16	"FERGUSON_K"	17-MAR-16	"MULVEY_G"	14-NOV-17
11703	"FERGUSON_K"	17-MAR-16	3920	"KP-15-149"	"N"	27.561139	-81.05467		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"FERGUSON_K"	17-MAR-16	"FERGUSON_K"	17-MAR-16	"MULVEY_G"	14-NOV-17
11704	"FERGUSON_K"	17-MAR-16	3920	"KP-15-150"	"N"	27.560749	-81.054392		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"FERGUSON_K"	17-MAR-16	"FERGUSON_K"	17-MAR-16	"MULVEY_G"	14-NOV-17
11741	"LAMMARDO_P"	29-MAR-16	5343	"WS-30-017"	"Y"	28.73361	-81.50187		"UNKN"	"PIEP"	"NAD83"	"REVIEWED"	"LAMMARDO_P"	29-MAR-16	"LAMMARDO_P"	29-MAR-16	""	
